REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2041,2.7322581
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2042,2.75
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2043,2.7766129
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2044,2.7943548
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2045,2.8120968
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2046,2.9185484
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2047,3.016129
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2048,3.1137097
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2049,3.2201613
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2050,3.3177419
GLOBAL,S1D1,PWRWONGUYXX01,WONGUYXX,2021,0.052141622
GLOBAL,S1D1,PWRWONGUYXX01,WONGUYXX,2022,0.052141622
GLOBAL,S1D1,PWRWONGUYXX01,WONGUYXX,2023,0.052141622
GLOBAL,S1D1,PWRWONGUYXX01,WONGUYXX,2024,0.052141622
GLOBAL,S1D1,PWRWONGUYXX01,WONGUYXX,2025,0.052141622
GLOBAL,S1D1,PWRWONGUYXX01,WONGUYXX,2026,0.052141622
GLOBAL,S1D1,PWRWONGUYXX01,WONGUYXX,2027,0.052141622
GLOBAL,S1D1,PWRWONGUYXX01,WONGUYXX,2028,0.052141622
GLOBAL,S1D1,PWRWONGUYXX01,WONGUYXX,2029,0.052141622
GLOBAL,S1D1,PWRWONGUYXX01,WONGUYXX,2030,0.052141622
GLOBAL,S1D1,PWRWONGUYXX01,WONGUYXX,2031,0.052141622
GLOBAL,S1D1,PWRWONGUYXX01,WONGUYXX,2032,0.052141622
GLOBAL,S1D1,PWRWONGUYXX01,WONGUYXX,2033,0.052141622
GLOBAL,S1D1,PWRWONGUYXX01,WONGUYXX,2034,0.052141622
GLOBAL,S1D1,PWRWONGUYXX01,WONGUYXX,2035,0.052141622
GLOBAL,S1D1,PWRWONGUYXX01,WONGUYXX,2036,0.052141622
GLOBAL,S1D1,PWRWONGUYXX01,WONGUYXX,2037,0.052141622
GLOBAL,S1D1,PWRWONGUYXX01,WONGUYXX,2038,0.052141622
GLOBAL,S1D1,PWRWONGUYXX01,WONGUYXX,2039,0.052141622
